IndicatorCode,Id,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
WHOSIS_000001,7131631,COUNTRY,MKD,YEAR,EUR,Europe,SEX,2020,SEX_FMLE,NA,NA,NA,NA,NA,NA,76.7 [76.6-76.9],76.72549185,76.62064254,76.89677318,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,7131849,COUNTRY,GAB,YEAR,AFR,Africa,SEX,2005,SEX_MLE,NA,NA,NA,NA,NA,NA,58.2 [57.3-59.1],58.17580001,57.29646536,59.10279682,NA,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
WHOSIS_000001,7131916,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2012,SEX_BTSX,NA,NA,NA,NA,NA,NA,65.7 [64.9-66.5],65.68582887,64.942444,66.45879139,NA,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
WHOSIS_000001,7132103,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2017,SEX_MLE,NA,NA,NA,NA,NA,NA,74.5 [74.1-75.0],74.54173707,74.13243143,75.00542439,NA,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
WHOSIS_000001,7132138,COUNTRY,CAN,YEAR,AMR,Americas,SEX,2019,SEX_MLE,NA,NA,NA,NA,NA,NA,80.1 [80.1-80.2],80.12488697,80.11221558,80.20237804,NA,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
WHOSIS_000001,7133259,COUNTRY,GTM,YEAR,AMR,Americas,SEX,2006,SEX_MLE,NA,NA,NA,NA,NA,NA,66.5 [66.1-66.9],66.49043843,66.08498722,66.91027831,NA,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
WHOSIS_000001,7133838,COUNTRY,TGO,YEAR,AFR,Africa,SEX,2015,SEX_BTSX,NA,NA,NA,NA,NA,NA,61.5 [60.6-62.6],61.52164894,60.63882107,62.63164476,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,7134485,COUNTRY,PER,YEAR,AMR,Americas,SEX,2016,SEX_MLE,NA,NA,NA,NA,NA,NA,78.5 [77.9-79.1],78.47624687,77.92530559,79.05082934,NA,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
WHOSIS_000001,7140579,COUNTRY,LVA,YEAR,EUR,Europe,SEX,2019,SEX_FMLE,NA,NA,NA,NA,NA,NA,80.0 [79.9-80.1],79.97065759,79.86859667,80.12963841,NA,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
WHOSIS_000001,7141760,COUNTRY,RUS,YEAR,EUR,Europe,SEX,2011,SEX_FMLE,NA,NA,NA,NA,NA,NA,75.6 [75.5-75.6],75.55048524,75.5329411,75.63019323,NA,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
WHOSIS_000001,7141767,COUNTRY,ATG,YEAR,AMR,Americas,SEX,2015,SEX_MLE,NA,NA,NA,NA,NA,NA,73.8 [73.5-74.1],73.79291126,73.52447132,74.09508913,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,7142216,COUNTRY,ITA,YEAR,EUR,Europe,SEX,2010,SEX_FMLE,NA,NA,NA,NA,NA,NA,84.2 [84.2-84.3],84.22011234,84.16437545,84.27584922,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,7142413,COUNTRY,ETH,YEAR,AFR,Africa,SEX,2002,SEX_MLE,NA,NA,NA,NA,NA,NA,53.2 [52.5-54.0],53.20310528,52.5182166,53.96030842,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
WHOSIS_000001,7142989,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2005,SEX_MLE,NA,NA,NA,NA,NA,NA,75.2 [75.2-75.3],75.19028701,75.16744031,75.27067508,NA,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
WHOSIS_000001,7143146,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,2003,SEX_BTSX,NA,NA,NA,NA,NA,NA,73.4 [73.3-73.5],73.36803088,73.29488593,73.49555368,NA,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
WHOSIS_000001,7145846,COUNTRY,COL,YEAR,AMR,Americas,SEX,2009,SEX_BTSX,NA,NA,NA,NA,NA,NA,75.8 [75.5-76.1],75.75932913,75.50331402,76.12340878,NA,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
WHOSIS_000001,7145928,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,2000,SEX_MLE,NA,NA,NA,NA,NA,NA,61.2 [60.4-62.0],61.16805031,60.35887913,62.01986284,NA,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
WHOSIS_000001,7146070,COUNTRY,JAM,YEAR,AMR,Americas,SEX,2018,SEX_MLE,NA,NA,NA,NA,NA,NA,69.6 [68.8-70.5],69.62501596,68.77274422,70.54752478,NA,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
WHOSIS_000001,7146733,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,2015,SEX_FMLE,NA,NA,NA,NA,NA,NA,77.4 [77.2-77.6],77.40925842,77.18594085,77.64147146,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,7147256,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,2002,SEX_MLE,NA,NA,NA,NA,NA,NA,60.4 [59.8-61.3],60.44973348,59.81791206,61.25324974,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
WHOSIS_000001,7147731,COUNTRY,GNB,YEAR,AFR,Africa,SEX,2000,SEX_MLE,NA,NA,NA,NA,NA,NA,48.1 [47.1-49.0],48.05613009,47.11923512,48.96136094,NA,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
WHOSIS_000001,7148402,COUNTRY,LVA,YEAR,EUR,Europe,SEX,2020,SEX_FMLE,NA,NA,NA,NA,NA,NA,79.9 [79.8-80.0],79.86405958,79.76121751,80.01674344,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,7148414,COUNTRY,NOR,YEAR,EUR,Europe,SEX,2000,SEX_MLE,NA,NA,NA,NA,NA,NA,75.9 [75.8-76.0],75.86103723,75.84123575,75.95921241,NA,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
WHOSIS_000001,7148555,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,2001,SEX_MLE,NA,NA,NA,NA,NA,NA,69.0 [68.5-69.5],68.99456196,68.50943159,69.50904852,NA,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
WHOSIS_000001,7149530,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,2001,SEX_FMLE,NA,NA,NA,NA,NA,NA,64.3 [63.6-65.0],64.26748076,63.64441351,64.97455053,NA,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
WHOSIS_000001,7149607,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,2002,SEX_MLE,NA,NA,NA,NA,NA,NA,64.7 [64.4-65.1],64.70523519,64.44442801,65.05687644,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
WHOSIS_000001,7149615,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,2021,SEX_FMLE,NA,NA,NA,NA,NA,NA,60.5 [59.6-61.5],60.54787171,59.57056751,61.50591377,NA,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
WHOSIS_000001,7149714,REGION,EMR,YEAR,NA,NA,SEX,2003,SEX_FMLE,NA,NA,NA,NA,NA,NA,67.3 [66.7-67.9],67.34951562,66.70470311,67.87788037,NA,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
WHOSIS_000001,7149987,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,2004,SEX_FMLE,NA,NA,NA,NA,NA,NA,69.3 [68.9-69.8],69.33854562,68.87398019,69.81047915,NA,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
WHOSIS_000001,7150837,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2013,SEX_BTSX,NA,NA,NA,NA,NA,NA,70.5 [70.2-70.8],70.47150621,70.23562452,70.81035018,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
WHOSIS_000001,7151721,COUNTRY,MNE,YEAR,EUR,Europe,SEX,2017,SEX_MLE,NA,NA,NA,NA,NA,NA,74.2 [74.1-74.4],74.21692268,74.07430532,74.42995752,NA,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
WHOSIS_000001,7152043,COUNTRY,CUB,YEAR,AMR,Americas,SEX,2019,SEX_BTSX,NA,NA,NA,NA,NA,NA,77.7 [77.6-77.8],77.66173555,77.63309376,77.76324649,NA,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
WHOSIS_000001,7152046,REGION,AMR,YEAR,NA,NA,SEX,2013,SEX_MLE,NA,NA,NA,NA,NA,NA,74.0 [73.9-74.2],74.04401387,73.87719002,74.24120827,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
WHOSIS_000001,7152431,COUNTRY,SLE,YEAR,AFR,Africa,SEX,2010,SEX_MLE,NA,NA,NA,NA,NA,NA,54.2 [53.3-55.2],54.16534908,53.32986417,55.16131183,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,7152951,COUNTRY,TJK,YEAR,EUR,Europe,SEX,2000,SEX_MLE,NA,NA,NA,NA,NA,NA,63.4 [62.7-64.2],63.38386435,62.72379517,64.18337149,NA,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
WHOSIS_000001,7153253,COUNTRY,SYC,YEAR,AFR,Africa,SEX,2001,SEX_MLE,NA,NA,NA,NA,NA,NA,68.2 [68.0-68.5],68.16032833,67.98658461,68.45737923,NA,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
WHOSIS_000001,7153700,COUNTRY,CMR,YEAR,AFR,Africa,SEX,2021,SEX_BTSX,NA,NA,NA,NA,NA,NA,61.8 [61.0-62.7],61.76934896,60.99101458,62.67185334,NA,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
WHOSIS_000001,7153871,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,2000,SEX_MLE,NA,NA,NA,NA,NA,NA,61.5 [60.5-62.4],61.45211098,60.46985705,62.43506414,NA,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
WHOSIS_000001,7153929,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,NA,NA,NA,NA,NA,NA,53.9 [52.9-54.7],53.89862903,52.94269712,54.67755486,NA,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
WHOSIS_000001,7154849,COUNTRY,ISL,YEAR,EUR,Europe,SEX,2015,SEX_BTSX,NA,NA,NA,NA,NA,NA,82.1 [82.0-82.3],82.12605142,82.01991854,82.30277228,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,7155834,COUNTRY,MWI,YEAR,AFR,Africa,SEX,2010,SEX_FMLE,NA,NA,NA,NA,NA,NA,59.1 [58.3-59.9],59.14912044,58.31596923,59.94776466,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,7157040,COUNTRY,NAM,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,NA,NA,NA,NA,NA,NA,51.6 [50.4-52.8],51.6479279,50.42759246,52.84807529,NA,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
WHOSIS_000001,7157510,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,2018,SEX_BTSX,NA,NA,NA,NA,NA,NA,66.5 [65.7-67.4],66.51753655,65.72020602,67.43211268,NA,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
WHOSIS_000001,7157903,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,2010,SEX_BTSX,NA,NA,NA,NA,NA,NA,69.2 [68.7-69.8],69.23625966,68.71371707,69.76331519,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,7157929,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,2000,SEX_FMLE,NA,NA,NA,NA,NA,NA,71.3 [71.1-71.5],71.26851454,71.10536343,71.5142686,NA,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
WHOSIS_000001,7159477,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,2009,SEX_FMLE,NA,NA,NA,NA,NA,NA,81.5 [81.4-81.7],81.49603409,81.42121892,81.65584323,NA,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
WHOSIS_000001,7160628,COUNTRY,GAB,YEAR,AFR,Africa,SEX,2015,SEX_MLE,NA,NA,NA,NA,NA,NA,61.6 [60.7-62.4],61.57914986,60.7464999,62.40009333,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,7160850,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,2009,SEX_BTSX,NA,NA,NA,NA,NA,NA,73.1 [72.6-73.6],73.06401823,72.63483077,73.59955654,NA,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
WHOSIS_000001,7161274,COUNTRY,TJK,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,NA,NA,NA,NA,NA,NA,70.0 [69.6-70.4],69.96881459,69.56770915,70.43858397,NA,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
WHOSIS_000001,7161774,REGION,WPR,YEAR,NA,NA,SEX,2010,SEX_MLE,NA,NA,NA,NA,NA,NA,72.2 [71.9-72.6],72.24340573,71.94462233,72.62650071,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,7162860,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,2019,SEX_BTSX,NA,NA,NA,NA,NA,NA,67.9 [67.0-68.8],67.86595098,67.02478144,68.77206894,NA,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
WHOSIS_000001,7163785,COUNTRY,BLR,YEAR,EUR,Europe,SEX,2014,SEX_FMLE,NA,NA,NA,NA,NA,NA,78.4 [78.3-78.5],78.36681768,78.33976448,78.47630362,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,7163949,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,2011,SEX_MLE,NA,NA,NA,NA,NA,NA,51.3 [50.4-52.1],51.26847677,50.44167178,52.07922797,NA,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
WHOSIS_000001,7165757,COUNTRY,BEL,YEAR,EUR,Europe,SEX,2014,SEX_MLE,NA,NA,NA,NA,NA,NA,78.5 [78.5-78.6],78.53436594,78.52348897,78.6145239,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,7166295,COUNTRY,GMB,YEAR,AFR,Africa,SEX,2006,SEX_MLE,NA,NA,NA,NA,NA,NA,59.2 [58.4-60.1],59.1711525,58.40590756,60.14026193,NA,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
WHOSIS_000001,7166526,COUNTRY,CAN,YEAR,AMR,Americas,SEX,2002,SEX_FMLE,NA,NA,NA,NA,NA,NA,81.7 [81.6-81.8],81.70175466,81.63568948,81.76781983,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
WHOSIS_000001,7167244,COUNTRY,DEU,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,NA,NA,NA,NA,NA,NA,81.6 [81.5-81.6],81.58614528,81.52597874,81.64631182,NA,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
WHOSIS_000001,7167694,COUNTRY,CZE,YEAR,EUR,Europe,SEX,2009,SEX_MLE,NA,NA,NA,NA,NA,NA,74.2 [74.2-74.3],74.18569198,74.16220092,74.2695195,NA,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
WHOSIS_000001,7168069,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,2014,SEX_MLE,NA,NA,NA,NA,NA,NA,63.9 [63.1-64.8],63.93730984,63.12612197,64.75516739,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,7169331,COUNTRY,LTU,YEAR,EUR,Europe,SEX,2010,SEX_MLE,NA,NA,NA,NA,NA,NA,67.5 [67.4-67.6],67.45196975,67.38300111,67.56510399,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,7169392,COUNTRY,GNB,YEAR,AFR,Africa,SEX,2021,SEX_FMLE,NA,NA,NA,NA,NA,NA,61.1 [60.1-62.1],61.1022492,60.09420507,62.08050942,NA,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
WHOSIS_000001,7170123,COUNTRY,PER,YEAR,AMR,Americas,SEX,2013,SEX_MLE,NA,NA,NA,NA,NA,NA,78.0 [77.5-78.4],77.98323782,77.54554238,78.42296114,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
WHOSIS_000001,7170939,COUNTRY,HRV,YEAR,EUR,Europe,SEX,2017,SEX_MLE,NA,NA,NA,NA,NA,NA,75.2 [75.1-75.3],75.19045711,75.14949193,75.33489489,NA,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
WHOSIS_000001,7171229,COUNTRY,DEU,YEAR,EUR,Europe,SEX,2020,SEX_MLE,NA,NA,NA,NA,NA,NA,78.5 [78.5-78.6],78.51577838,78.46210017,78.56945659,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,7172844,COUNTRY,SVN,YEAR,EUR,Europe,SEX,2017,SEX_MLE,NA,NA,NA,NA,NA,NA,78.0 [77.9-78.2],78.00339284,77.9127033,78.17103829,NA,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
WHOSIS_000001,7174514,COUNTRY,SLE,YEAR,AFR,Africa,SEX,2019,SEX_FMLE,NA,NA,NA,NA,NA,NA,61.3 [60.3-62.4],61.30133453,60.32281379,62.43039787,NA,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
WHOSIS_000001,7174696,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2005,SEX_MLE,NA,NA,NA,NA,NA,NA,59.5 [58.9-60.3],59.54915264,58.89582023,60.27043918,NA,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
WHOSIS_000001,7174749,COUNTRY,AGO,YEAR,AFR,Africa,SEX,2013,SEX_BTSX,NA,NA,NA,NA,NA,NA,60.2 [59.5-61.3],60.21682799,59.50793533,61.31132936,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
WHOSIS_000001,7175275,COUNTRY,GEO,YEAR,EUR,Europe,SEX,2007,SEX_BTSX,NA,NA,NA,NA,NA,NA,72.6 [72.4-72.8],72.55257679,72.36065371,72.83956649,NA,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
WHOSIS_000001,7176675,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,2009,SEX_FMLE,NA,NA,NA,NA,NA,NA,66.9 [66.1-67.6],66.86366705,66.09756278,67.59156067,NA,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
WHOSIS_000001,7178642,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2007,SEX_MLE,NA,NA,NA,NA,NA,NA,65.7 [65.4-66.1],65.66105933,65.37544883,66.09712609,NA,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
WHOSIS_000001,7179241,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,NA,NA,NA,NA,NA,NA,56.8 [55.8-57.7],56.75644333,55.79501664,57.71932516,NA,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
WHOSIS_000001,7180019,COUNTRY,CPV,YEAR,AFR,Africa,SEX,2015,SEX_MLE,NA,NA,NA,NA,NA,NA,71.9 [71.3-72.7],71.87995021,71.29363375,72.65506018,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,7180734,COUNTRY,COG,YEAR,AFR,Africa,SEX,2017,SEX_BTSX,NA,NA,NA,NA,NA,NA,62.8 [62.0-63.9],62.84312978,62.00757976,63.86336439,NA,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
WHOSIS_000001,7181706,COUNTRY,SLV,YEAR,AMR,Americas,SEX,2020,SEX_MLE,NA,NA,NA,NA,NA,NA,67.1 [66.7-67.6],67.12666586,66.68862331,67.64702489,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,7183529,COUNTRY,DEU,YEAR,EUR,Europe,SEX,2012,SEX_FMLE,NA,NA,NA,NA,NA,NA,82.8 [82.8-82.9],82.8418436,82.78753395,82.89615325,NA,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
WHOSIS_000001,7184186,COUNTRY,HND,YEAR,AMR,Americas,SEX,2020,SEX_BTSX,NA,NA,NA,NA,NA,NA,70.3 [69.8-70.9],70.3347631,69.82740979,70.91653939,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,7184266,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2012,SEX_FMLE,NA,NA,NA,NA,NA,NA,62.1 [61.4-63.1],62.11042845,61.37532922,63.06340938,NA,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
WHOSIS_000001,7184330,COUNTRY,ATG,YEAR,AMR,Americas,SEX,2009,SEX_MLE,NA,NA,NA,NA,NA,NA,72.9 [72.7-73.2],72.88976056,72.67411007,73.22656139,NA,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
WHOSIS_000001,7185592,COUNTRY,LBR,YEAR,AFR,Africa,SEX,2010,SEX_BTSX,NA,NA,NA,NA,NA,NA,60.4 [59.6-61.2],60.3582726,59.5655614,61.24342785,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,7186577,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,2021,SEX_FMLE,NA,NA,NA,NA,NA,NA,68.7 [67.8-69.6],68.65811813,67.84832646,69.62234503,NA,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
WHOSIS_000001,7187116,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,2011,SEX_FMLE,NA,NA,NA,NA,NA,NA,73.5 [73.3-73.8],73.5204971,73.32020371,73.79064399,NA,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
WHOSIS_000001,7187267,COUNTRY,AZE,YEAR,EUR,Europe,SEX,2002,SEX_FMLE,NA,NA,NA,NA,NA,NA,69.4 [68.9-70.0],69.41180095,68.89017953,69.95376336,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
WHOSIS_000001,7188025,COUNTRY,IRL,YEAR,EUR,Europe,SEX,2012,SEX_MLE,NA,NA,NA,NA,NA,NA,78.4 [78.4-78.5],78.39990207,78.36871049,78.49689342,NA,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
WHOSIS_000001,7188114,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,2013,SEX_MLE,NA,NA,NA,NA,NA,NA,58.9 [58.6-59.2],58.85459774,58.56447153,59.16606568,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
